x,y
-1.045805,-0.645241
0.890114,1.258008
-0.556276,-0.755427
-0.240072,-0.330347
0.641061,-0.918564
-1.530111,0.828864
1.862602,-1.198970
0.815632,-1.626563
0.448406,0.405432
1.100213,0.982281
0.957909,0.733408
-1.326124,-0.100051
-0.942807,-0.326000
-2.212375,0.583084
-0.416681,1.072229
-0.322633,0.522869
-1.661054,0.146643
0.933064,-0.742977
-1.016806,0.636466
-0.329271,0.333482
0.741689,0.662186
-0.221506,-0.640126
-1.418733,2.299242
0.329625,-0.403716
0.311707,1.213822
1.386608,-0.559381
-0.056632,-0.898178
-0.881171,-0.903390
-1.547629,-0.244966
0.674851,1.093457
-1.345026,-1.246966
-1.080536,0.467693
2.119693,-0.120384
1.399661,-0.514144
0.117589,0.742226
-0.311819,-1.481275
0.645966,0.562298
-0.141419,-0.716343
-0.809492,-0.965851
-0.023903,0.380224
-1.387527,-1.132992
0.736081,-0.804114
-0.888036,1.145005
0.576001,-0.018208
-0.383279,1.665873
-1.674441,0.948296
-0.244181,-0.374188
-0.363504,0.428384
-3.627487,-0.810462
1.198027,0.965956
-1.479785,-1.479442
0.210024,-0.583638
-0.654101,-0.420792
-0.493772,-0.136696
0.364573,-0.974503
0.135887,-0.646411
-0.447784,0.569928
2.436723,2.259492
1.393765,-1.893848
-0.352155,1.184536
1.182548,-0.179907
-0.645364,0.507198
-0.868901,-0.395504
2.102732,-0.172524
-1.080145,0.638908
-1.158272,-0.518459
-1.805566,-1.782606
0.954955,1.029764
-0.853953,-0.636833
0.526646,0.715328
0.355956,-0.647718
-1.556430,-0.296746
-0.704444,-0.862295
-2.979610,-2.222034
-1.167016,0.237962
-0.233588,0.400758
-0.971680,-0.824439
-2.033563,0.957120
0.419549,1.040407
0.722726,-0.054729
0.206761,0.982656
0.439202,-0.011122
-0.394747,-0.436466
-1.708325,1.099436
0.974241,1.395419
0.434166,-0.010994
0.060846,0.168987
-1.121080,-0.155851
-0.589314,-0.104701
-0.858582,-1.854126
-1.020854,1.033907
0.369126,-1.366943
-0.152881,0.052894
0.730769,-0.759097
-0.529747,0.790242
0.110674,1.757865
0.311028,0.292062
1.336213,1.049944
-0.164413,-0.735084
0.532734,-0.040342
0.092675,-0.521762
0.411539,1.416326
0.984229,-1.130997
-0.795454,-0.070076
0.219220,0.737137
0.916212,0.605945
0.897802,-0.538808
1.471168,-0.845609
0.541936,-1.320629
0.688405,-0.008779
-0.707479,0.924132
0.243771,-1.676766
0.287529,-0.547401
-0.445084,-0.244625
0.384727,0.275833
0.033261,-0.407010
-0.022502,0.511850
-0.240511,-0.084858
1.168423,0.363465
0.463165,2.271998
-1.245547,-1.097845
0.633367,1.390960
-1.077608,-0.335105
1.661833,-1.357748
0.046621,0.822910
-1.517361,-0.737247
0.160757,-0.288218
0.218959,-1.442386
-2.686699,-1.411378
1.191812,-0.810247
-0.621878,-0.629596
0.742878,-0.505041
1.695288,-0.117669
-0.318103,-1.206740
1.871570,-1.758096
-1.010892,-1.237411
-1.001371,-0.635336
-1.336610,1.303615
-0.832827,-0.853827
-0.920017,-0.331120
0.400387,1.690821
0.597014,1.054283
1.106715,2.241052
0.325252,0.117094
-0.449387,-0.602310
0.057023,-0.279986
0.958598,-0.121276
1.660062,-1.931989
-0.250956,0.001600
-0.249550,0.309534
0.225659,0.758789
0.217443,1.430614
1.421337,-1.352071
0.302731,-0.021012
1.046502,-0.516983
0.409994,0.222045
-1.419594,1.384550
0.663260,1.532560
-1.049226,-0.283383
-0.896446,-1.431998
-1.046694,-0.354574
0.326343,0.593571
0.571752,-0.967121
0.839788,-1.097169
-0.785817,-1.255277
0.982218,0.425030
-0.060754,0.535127
-0.617010,0.708886
1.866043,-0.593740
0.835718,0.026263
-0.408925,-0.304955
2.204605,0.264436
-0.590746,-1.364658
0.817115,-0.711545
0.625086,0.837958
0.332400,0.320085
-0.291188,-0.792818
-0.810535,-0.472383
-0.827431,0.767392
0.149808,0.670076
-0.669869,-2.417516
-0.060106,0.956096
-0.156107,-0.162068
-0.217483,0.035868
-0.433317,-0.951389
0.220353,-0.567182
